sentence,label,label_value,pred_label,max_pred_prob,all_prob,status,pred_new_label
Is it possible to COD,COD,1,COD,0.80623459815979,"{'EMI': 0.0079389205, 'COD': 0.8062346, 'ORTHO_FEATURES': 0.0074108103, 'ERGO_FEATURES': 0.0073429253, 'COMPARISON': 0.0058516418, 'WARRANTY': 0.0069026724, '100_NIGHT_TRIAL_OFFER': 0.008210936, 'SIZE_CUSTOMIZATION': 0.009343377, 'WHAT_SIZE_TO_ORDER': 0.0067183427, 'LEAD_GEN': 0.023940675, 'CHECK_PINCODE': 0.023685696, 'DISTRIBUTORS': 0.008393104, 'MATTRESS_COST': 0.0061775604, 'PRODUCT_VARIANTS': 0.0066605923, 'ABOUT_SOF_MATTRESS': 0.0058418843, 'DELAY_IN_DELIVERY': 0.0056065028, 'ORDER_STATUS': 0.010314065, 'RETURN_EXCHANGE': 0.0200058, 'CANCEL_ORDER': 0.009269146, 'PILLOWS': 0.005144085, 'OFFERS': 0.009006673}",True,COD
Cash on delivery is acceptable?,COD,1,COD,0.7722615599632263,"{'EMI': 0.008841605, 'COD': 0.77226156, 'ORTHO_FEATURES': 0.00732287, 'ERGO_FEATURES': 0.007532168, 'COMPARISON': 0.0060743503, 'WARRANTY': 0.0070450837, '100_NIGHT_TRIAL_OFFER': 0.010347477, 'SIZE_CUSTOMIZATION': 0.012545064, 'WHAT_SIZE_TO_ORDER': 0.0077686273, 'LEAD_GEN': 0.033075, 'CHECK_PINCODE': 0.023834867, 'DISTRIBUTORS': 0.0073442264, 'MATTRESS_COST': 0.0062396517, 'PRODUCT_VARIANTS': 0.0062358594, 'ABOUT_SOF_MATTRESS': 0.0051673334, 'DELAY_IN_DELIVERY': 0.006224879, 'ORDER_STATUS': 0.010493184, 'RETURN_EXCHANGE': 0.03370107, 'CANCEL_ORDER': 0.008553786, 'PILLOWS': 0.005818344, 'OFFERS': 0.013572846}",True,COD
Can pay later on delivery ,COD,1,COD,0.7479026913642883,"{'EMI': 0.010764253, 'COD': 0.7479027, 'ORTHO_FEATURES': 0.009044317, 'ERGO_FEATURES': 0.008550322, 'COMPARISON': 0.007079869, 'WARRANTY': 0.0073700896, '100_NIGHT_TRIAL_OFFER': 0.009323759, 'SIZE_CUSTOMIZATION': 0.012186079, 'WHAT_SIZE_TO_ORDER': 0.007677371, 'LEAD_GEN': 0.037623204, 'CHECK_PINCODE': 0.030728519, 'DISTRIBUTORS': 0.007137592, 'MATTRESS_COST': 0.007228291, 'PRODUCT_VARIANTS': 0.006164501, 'ABOUT_SOF_MATTRESS': 0.0053509944, 'DELAY_IN_DELIVERY': 0.008484778, 'ORDER_STATUS': 0.01165181, 'RETURN_EXCHANGE': 0.04156395, 'CANCEL_ORDER': 0.009146509, 'PILLOWS': 0.0053568147, 'OFFERS': 0.00966443}",True,COD
DO you have COD option,COD,1,COD,0.8153215050697327,"{'EMI': 0.0077620503, 'COD': 0.8153215, 'ORTHO_FEATURES': 0.0066765714, 'ERGO_FEATURES': 0.007607623, 'COMPARISON': 0.005747219, 'WARRANTY': 0.006942728, '100_NIGHT_TRIAL_OFFER': 0.008629161, 'SIZE_CUSTOMIZATION': 0.010126842, 'WHAT_SIZE_TO_ORDER': 0.0062060617, 'LEAD_GEN': 0.020869277, 'CHECK_PINCODE': 0.023838488, 'DISTRIBUTORS': 0.008289416, 'MATTRESS_COST': 0.0067280545, 'PRODUCT_VARIANTS': 0.0066689355, 'ABOUT_SOF_MATTRESS': 0.0060456702, 'DELAY_IN_DELIVERY': 0.005212002, 'ORDER_STATUS': 0.008717256, 'RETURN_EXCHANGE': 0.015551985, 'CANCEL_ORDER': 0.007976245, 'PILLOWS': 0.0051075844, 'OFFERS': 0.009975376}",True,COD
Can it deliver by COD,COD,1,COD,0.8078079223632812,"{'EMI': 0.008065085, 'COD': 0.8078079, 'ORTHO_FEATURES': 0.007392128, 'ERGO_FEATURES': 0.0071536456, 'COMPARISON': 0.005978956, 'WARRANTY': 0.0069403118, '100_NIGHT_TRIAL_OFFER': 0.007818544, 'SIZE_CUSTOMIZATION': 0.0090114, 'WHAT_SIZE_TO_ORDER': 0.006687141, 'LEAD_GEN': 0.022004183, 'CHECK_PINCODE': 0.026174579, 'DISTRIBUTORS': 0.008683399, 'MATTRESS_COST': 0.006608965, 'PRODUCT_VARIANTS': 0.0066570914, 'ABOUT_SOF_MATTRESS': 0.0054361066, 'DELAY_IN_DELIVERY': 0.005496429, 'ORDER_STATUS': 0.010908751, 'RETURN_EXCHANGE': 0.018498156, 'CANCEL_ORDER': 0.008825393, 'PILLOWS': 0.0049536237, 'OFFERS': 0.008898174}",True,COD
Is COD option available,COD,1,COD,0.801047146320343,"{'EMI': 0.011331821, 'COD': 0.80104715, 'ORTHO_FEATURES': 0.00959985, 'ERGO_FEATURES': 0.007847395, 'COMPARISON': 0.0063152458, 'WARRANTY': 0.007295259, '100_NIGHT_TRIAL_OFFER': 0.008074395, 'SIZE_CUSTOMIZATION': 0.010559462, 'WHAT_SIZE_TO_ORDER': 0.0067109237, 'LEAD_GEN': 0.016591186, 'CHECK_PINCODE': 0.02602797, 'DISTRIBUTORS': 0.00801855, 'MATTRESS_COST': 0.007095618, 'PRODUCT_VARIANTS': 0.007097659, 'ABOUT_SOF_MATTRESS': 0.0069890292, 'DELAY_IN_DELIVERY': 0.005509668, 'ORDER_STATUS': 0.011099621, 'RETURN_EXCHANGE': 0.018282054, 'CANCEL_ORDER': 0.007608452, 'PILLOWS': 0.005280257, 'OFFERS': 0.011618505}",True,COD
Can I get COD option?,COD,1,COD,0.8114925622940063,"{'EMI': 0.0074632852, 'COD': 0.81149256, 'ORTHO_FEATURES': 0.0073711285, 'ERGO_FEATURES': 0.007885917, 'COMPARISON': 0.006228403, 'WARRANTY': 0.007007071, '100_NIGHT_TRIAL_OFFER': 0.0077503785, 'SIZE_CUSTOMIZATION': 0.009887677, 'WHAT_SIZE_TO_ORDER': 0.0068199625, 'LEAD_GEN': 0.0201254, 'CHECK_PINCODE': 0.02793952, 'DISTRIBUTORS': 0.008363722, 'MATTRESS_COST': 0.006413771, 'PRODUCT_VARIANTS': 0.006648326, 'ABOUT_SOF_MATTRESS': 0.006017683, 'DELAY_IN_DELIVERY': 0.0052679027, 'ORDER_STATUS': 0.0087458175, 'RETURN_EXCHANGE': 0.015419511, 'CANCEL_ORDER': 0.0081399605, 'PILLOWS': 0.0052791457, 'OFFERS': 0.009732906}",True,COD
Cash on delivery is available,COD,1,COD,0.7684800624847412,"{'EMI': 0.010534429, 'COD': 0.76848006, 'ORTHO_FEATURES': 0.008059407, 'ERGO_FEATURES': 0.007698158, 'COMPARISON': 0.005985271, 'WARRANTY': 0.006929442, '100_NIGHT_TRIAL_OFFER': 0.011285583, 'SIZE_CUSTOMIZATION': 0.01183709, 'WHAT_SIZE_TO_ORDER': 0.0071657784, 'LEAD_GEN': 0.03037466, 'CHECK_PINCODE': 0.03176655, 'DISTRIBUTORS': 0.008132608, 'MATTRESS_COST': 0.006871748, 'PRODUCT_VARIANTS': 0.0065779896, 'ABOUT_SOF_MATTRESS': 0.005407572, 'DELAY_IN_DELIVERY': 0.0072587975, 'ORDER_STATUS': 0.009947133, 'RETURN_EXCHANGE': 0.028375724, 'CANCEL_ORDER': 0.0080458475, 'PILLOWS': 0.005099145, 'OFFERS': 0.014166927}",True,COD
Features of Ortho mattress,ORTHO_FEATURES,2,ORTHO_FEATURES,0.8851484060287476,"{'EMI': 0.010510274, 'COD': 0.0040966254, 'ORTHO_FEATURES': 0.8851484, 'ERGO_FEATURES': 0.006761663, 'COMPARISON': 0.012054146, 'WARRANTY': 0.0031373259, '100_NIGHT_TRIAL_OFFER': 0.002752026, 'SIZE_CUSTOMIZATION': 0.004432219, 'WHAT_SIZE_TO_ORDER': 0.009890674, 'LEAD_GEN': 0.0020459797, 'CHECK_PINCODE': 0.004551066, 'DISTRIBUTORS': 0.0039338707, 'MATTRESS_COST': 0.0061324392, 'PRODUCT_VARIANTS': 0.0067818216, 'ABOUT_SOF_MATTRESS': 0.0053806007, 'DELAY_IN_DELIVERY': 0.009058604, 'ORDER_STATUS': 0.008219045, 'RETURN_EXCHANGE': 0.00544771, 'CANCEL_ORDER': 0.0020959463, 'PILLOWS': 0.004352017, 'OFFERS': 0.003217541}",True,ORTHO_FEATURES
What are the key features of the SOF Ortho mattress,ORTHO_FEATURES,2,ORTHO_FEATURES,0.8188784718513489,"{'EMI': 0.009803958, 'COD': 0.005677842, 'ORTHO_FEATURES': 0.8188785, 'ERGO_FEATURES': 0.014148863, 'COMPARISON': 0.03481709, 'WARRANTY': 0.004284697, '100_NIGHT_TRIAL_OFFER': 0.003176316, 'SIZE_CUSTOMIZATION': 0.0065569873, 'WHAT_SIZE_TO_ORDER': 0.016842462, 'LEAD_GEN': 0.002963662, 'CHECK_PINCODE': 0.0067361156, 'DISTRIBUTORS': 0.0060689948, 'MATTRESS_COST': 0.008707614, 'PRODUCT_VARIANTS': 0.0122482125, 'ABOUT_SOF_MATTRESS': 0.009743912, 'DELAY_IN_DELIVERY': 0.010207973, 'ORDER_STATUS': 0.009916233, 'RETURN_EXCHANGE': 0.00601606, 'CANCEL_ORDER': 0.0026859837, 'PILLOWS': 0.005846843, 'OFFERS': 0.004671822}",True,ORTHO_FEATURES
SOF ortho,ORTHO_FEATURES,2,ORTHO_FEATURES,0.8817272186279297,"{'EMI': 0.010980391, 'COD': 0.004700868, 'ORTHO_FEATURES': 0.8817272, 'ERGO_FEATURES': 0.0063893185, 'COMPARISON': 0.009016443, 'WARRANTY': 0.0032919627, '100_NIGHT_TRIAL_OFFER': 0.0032480948, 'SIZE_CUSTOMIZATION': 0.004615437, 'WHAT_SIZE_TO_ORDER': 0.010530885, 'LEAD_GEN': 0.0022007409, 'CHECK_PINCODE': 0.0043037366, 'DISTRIBUTORS': 0.0040847105, 'MATTRESS_COST': 0.0066012936, 'PRODUCT_VARIANTS': 0.0059679626, 'ABOUT_SOF_MATTRESS': 0.006624382, 'DELAY_IN_DELIVERY': 0.010221691, 'ORDER_STATUS': 0.009813641, 'RETURN_EXCHANGE': 0.0057564224, 'CANCEL_ORDER': 0.0023995652, 'PILLOWS': 0.0044475817, 'OFFERS': 0.0030777708}",True,ORTHO_FEATURES
Ortho mattress,ORTHO_FEATURES,2,ORTHO_FEATURES,0.8859360814094543,"{'EMI': 0.010642979, 'COD': 0.0042497986, 'ORTHO_FEATURES': 0.8859361, 'ERGO_FEATURES': 0.006556049, 'COMPARISON': 0.010878333, 'WARRANTY': 0.0032734775, '100_NIGHT_TRIAL_OFFER': 0.0028531596, 'SIZE_CUSTOMIZATION': 0.004446646, 'WHAT_SIZE_TO_ORDER': 0.009110214, 'LEAD_GEN': 0.0021198988, 'CHECK_PINCODE': 0.004478296, 'DISTRIBUTORS': 0.0041132956, 'MATTRESS_COST': 0.0061026895, 'PRODUCT_VARIANTS': 0.006602656, 'ABOUT_SOF_MATTRESS': 0.0055059907, 'DELAY_IN_DELIVERY': 0.00983671, 'ORDER_STATUS': 0.008040062, 'RETURN_EXCHANGE': 0.005657262, 'CANCEL_ORDER': 0.002110877, 'PILLOWS': 0.0043835626, 'OFFERS': 0.0031019838}",True,ORTHO_FEATURES
Ortho features,ORTHO_FEATURES,2,ORTHO_FEATURES,0.8893547058105469,"{'EMI': 0.010697384, 'COD': 0.00423033, 'ORTHO_FEATURES': 0.8893547, 'ERGO_FEATURES': 0.0060988255, 'COMPARISON': 0.009560013, 'WARRANTY': 0.0032122282, '100_NIGHT_TRIAL_OFFER': 0.002749639, 'SIZE_CUSTOMIZATION': 0.004410172, 'WHAT_SIZE_TO_ORDER': 0.009816246, 'LEAD_GEN': 0.0020949265, 'CHECK_PINCODE': 0.0043173097, 'DISTRIBUTORS': 0.0040559284, 'MATTRESS_COST': 0.0059039616, 'PRODUCT_VARIANTS': 0.006214371, 'ABOUT_SOF_MATTRESS': 0.004851902, 'DELAY_IN_DELIVERY': 0.009081679, 'ORDER_STATUS': 0.008337024, 'RETURN_EXCHANGE': 0.0053661247, 'CANCEL_ORDER': 0.002058227, 'PILLOWS': 0.0044352217, 'OFFERS': 0.0031537141}",True,ORTHO_FEATURES
ortho,ORTHO_FEATURES,2,ORTHO_FEATURES,0.8885036110877991,"{'EMI': 0.010324652, 'COD': 0.0042748484, 'ORTHO_FEATURES': 0.8885036, 'ERGO_FEATURES': 0.005938827, 'COMPARISON': 0.009069908, 'WARRANTY': 0.0031813437, '100_NIGHT_TRIAL_OFFER': 0.00289534, 'SIZE_CUSTOMIZATION': 0.0044298423, 'WHAT_SIZE_TO_ORDER': 0.009777576, 'LEAD_GEN': 0.0021660777, 'CHECK_PINCODE': 0.0042933887, 'DISTRIBUTORS': 0.0042689005, 'MATTRESS_COST': 0.0061809504, 'PRODUCT_VARIANTS': 0.0057680467, 'ABOUT_SOF_MATTRESS': 0.00490007, 'DELAY_IN_DELIVERY': 0.010315554, 'ORDER_STATUS': 0.00850106, 'RETURN_EXCHANGE': 0.005812011, 'CANCEL_ORDER': 0.0020961605, 'PILLOWS': 0.004230026, 'OFFERS': 0.0030716786}",True,ORTHO_FEATURES
Tell me about SOF Ortho mattress,ORTHO_FEATURES,2,ORTHO_FEATURES,0.851660430431366,"{'EMI': 0.011666251, 'COD': 0.0053117066, 'ORTHO_FEATURES': 0.85166043, 'ERGO_FEATURES': 0.00969989, 'COMPARISON': 0.01646218, 'WARRANTY': 0.0036196185, '100_NIGHT_TRIAL_OFFER': 0.003919205, 'SIZE_CUSTOMIZATION': 0.0049651028, 'WHAT_SIZE_TO_ORDER': 0.011098596, 'LEAD_GEN': 0.00257863, 'CHECK_PINCODE': 0.0054421835, 'DISTRIBUTORS': 0.004991838, 'MATTRESS_COST': 0.006629152, 'PRODUCT_VARIANTS': 0.008987827, 'ABOUT_SOF_MATTRESS': 0.013894233, 'DELAY_IN_DELIVERY': 0.011035145, 'ORDER_STATUS': 0.009631695, 'RETURN_EXCHANGE': 0.0062557417, 'CANCEL_ORDER': 0.0027336387, 'PILLOWS': 0.005265464, 'OFFERS': 0.004151582}",True,ORTHO_FEATURES
Have a back problem,ORTHO_FEATURES,2,ORTHO_FEATURES,0.8781465291976929,"{'EMI': 0.012868622, 'COD': 0.0043015173, 'ORTHO_FEATURES': 0.8781465, 'ERGO_FEATURES': 0.008053627, 'COMPARISON': 0.01155958, 'WARRANTY': 0.003362915, '100_NIGHT_TRIAL_OFFER': 0.0031182454, 'SIZE_CUSTOMIZATION': 0.004608189, 'WHAT_SIZE_TO_ORDER': 0.009655122, 'LEAD_GEN': 0.0023113848, 'CHECK_PINCODE': 0.004486149, 'DISTRIBUTORS': 0.0044556316, 'MATTRESS_COST': 0.0068149967, 'PRODUCT_VARIANTS': 0.0069500003, 'ABOUT_SOF_MATTRESS': 0.0055963183, 'DELAY_IN_DELIVERY': 0.009009258, 'ORDER_STATUS': 0.008401121, 'RETURN_EXCHANGE': 0.0056346566, 'CANCEL_ORDER': 0.0025826867, 'PILLOWS': 0.0044410108, 'OFFERS': 0.0036424394}",True,ORTHO_FEATURES
I have back pain issue,ORTHO_FEATURES,2,ORTHO_FEATURES,0.8857330083847046,"{'EMI': 0.010564291, 'COD': 0.0036704717, 'ORTHO_FEATURES': 0.885733, 'ERGO_FEATURES': 0.0077235964, 'COMPARISON': 0.010708012, 'WARRANTY': 0.002969829, '100_NIGHT_TRIAL_OFFER': 0.003361552, 'SIZE_CUSTOMIZATION': 0.004355211, 'WHAT_SIZE_TO_ORDER': 0.00931087, 'LEAD_GEN': 0.002089661, 'CHECK_PINCODE': 0.004249315, 'DISTRIBUTORS': 0.0040591005, 'MATTRESS_COST': 0.0069757546, 'PRODUCT_VARIANTS': 0.0066945404, 'ABOUT_SOF_MATTRESS': 0.0048036473, 'DELAY_IN_DELIVERY': 0.008706099, 'ORDER_STATUS': 0.008551558, 'RETURN_EXCHANGE': 0.005342043, 'CANCEL_ORDER': 0.002246594, 'PILLOWS': 0.004373733, 'OFFERS': 0.0035113129}",True,ORTHO_FEATURES
Back Pain,ORTHO_FEATURES,2,ORTHO_FEATURES,0.8855141997337341,"{'EMI': 0.009824438, 'COD': 0.0036776313, 'ORTHO_FEATURES': 0.8855142, 'ERGO_FEATURES': 0.0073706754, 'COMPARISON': 0.010894145, 'WARRANTY': 0.0026834977, '100_NIGHT_TRIAL_OFFER': 0.0031061638, 'SIZE_CUSTOMIZATION': 0.0043503228, 'WHAT_SIZE_TO_ORDER': 0.010586231, 'LEAD_GEN': 0.0021250504, 'CHECK_PINCODE': 0.0040480364, 'DISTRIBUTORS': 0.004335489, 'MATTRESS_COST': 0.007283672, 'PRODUCT_VARIANTS': 0.006258601, 'ABOUT_SOF_MATTRESS': 0.004721184, 'DELAY_IN_DELIVERY': 0.008630405, 'ORDER_STATUS': 0.008428742, 'RETURN_EXCHANGE': 0.0057486454, 'CANCEL_ORDER': 0.002327875, 'PILLOWS': 0.0045344504, 'OFFERS': 0.0035505504}",True,ORTHO_FEATURES
Is it orthopaedic,ORTHO_FEATURES,2,ORTHO_FEATURES,0.8837770223617554,"{'EMI': 0.009937941, 'COD': 0.004707116, 'ORTHO_FEATURES': 0.883777, 'ERGO_FEATURES': 0.006218996, 'COMPARISON': 0.009376502, 'WARRANTY': 0.0031203644, '100_NIGHT_TRIAL_OFFER': 0.0032345844, 'SIZE_CUSTOMIZATION': 0.0042742183, 'WHAT_SIZE_TO_ORDER': 0.009405186, 'LEAD_GEN': 0.0023349319, 'CHECK_PINCODE': 0.0049753506, 'DISTRIBUTORS': 0.0043957736, 'MATTRESS_COST': 0.0062390985, 'PRODUCT_VARIANTS': 0.0062460788, 'ABOUT_SOF_MATTRESS': 0.005273344, 'DELAY_IN_DELIVERY': 0.011941149, 'ORDER_STATUS': 0.00905089, 'RETURN_EXCHANGE': 0.005449774, 'CANCEL_ORDER': 0.0022563483, 'PILLOWS': 0.0045101154, 'OFFERS': 0.0032752417}",True,ORTHO_FEATURES
Neck pain and back pain,ORTHO_FEATURES,2,ORTHO_FEATURES,0.8770575523376465,"{'EMI': 0.010790507, 'COD': 0.0035768012, 'ORTHO_FEATURES': 0.87705755, 'ERGO_FEATURES': 0.007097577, 'COMPARISON': 0.01308951, 'WARRANTY': 0.0030100918, '100_NIGHT_TRIAL_OFFER': 0.0034143748, 'SIZE_CUSTOMIZATION': 0.0046420284, 'WHAT_SIZE_TO_ORDER': 0.010929001, 'LEAD_GEN': 0.0022035781, 'CHECK_PINCODE': 0.0042178025, 'DISTRIBUTORS': 0.004639667, 'MATTRESS_COST': 0.008474224, 'PRODUCT_VARIANTS': 0.007288516, 'ABOUT_SOF_MATTRESS': 0.004669922, 'DELAY_IN_DELIVERY': 0.009108577, 'ORDER_STATUS': 0.008370071, 'RETURN_EXCHANGE': 0.006039402, 'CANCEL_ORDER': 0.0024418335, 'PILLOWS': 0.005091859, 'OFFERS': 0.003847142}",True,ORTHO_FEATURES
back ache issue,ORTHO_FEATURES,2,ORTHO_FEATURES,0.881721019744873,"{'EMI': 0.0120036015, 'COD': 0.0040949746, 'ORTHO_FEATURES': 0.881721, 'ERGO_FEATURES': 0.0073454394, 'COMPARISON': 0.011260436, 'WARRANTY': 0.0032024563, '100_NIGHT_TRIAL_OFFER': 0.003045991, 'SIZE_CUSTOMIZATION': 0.0046185106, 'WHAT_SIZE_TO_ORDER': 0.010248144, 'LEAD_GEN': 0.002217713, 'CHECK_PINCODE': 0.0042656967, 'DISTRIBUTORS': 0.003990728, 'MATTRESS_COST': 0.0068484694, 'PRODUCT_VARIANTS': 0.006802423, 'ABOUT_SOF_MATTRESS': 0.005017048, 'DELAY_IN_DELIVERY': 0.009427177, 'ORDER_STATUS': 0.008512932, 'RETURN_EXCHANGE': 0.0053315973, 'CANCEL_ORDER': 0.0023378902, 'PILLOWS': 0.0043132226, 'OFFERS': 0.0033946203}",True,ORTHO_FEATURES
I m looking mattress for slip disc problem,ORTHO_FEATURES,2,ORTHO_FEATURES,0.8718773126602173,"{'EMI': 0.009122411, 'COD': 0.004975699, 'ORTHO_FEATURES': 0.8718773, 'ERGO_FEATURES': 0.009295683, 'COMPARISON': 0.014190454, 'WARRANTY': 0.0034346697, '100_NIGHT_TRIAL_OFFER': 0.0031568194, 'SIZE_CUSTOMIZATION': 0.005474026, 'WHAT_SIZE_TO_ORDER': 0.012512169, 'LEAD_GEN': 0.0022047558, 'CHECK_PINCODE': 0.005085574, 'DISTRIBUTORS': 0.004562167, 'MATTRESS_COST': 0.0074081016, 'PRODUCT_VARIANTS': 0.008328346, 'ABOUT_SOF_MATTRESS': 0.005773327, 'DELAY_IN_DELIVERY': 0.009173456, 'ORDER_STATUS': 0.007966533, 'RETURN_EXCHANGE': 0.005241836, 'CANCEL_ORDER': 0.0021404326, 'PILLOWS': 0.0045956643, 'OFFERS': 0.00348048}",True,ORTHO_FEATURES
Do we have anything for backache,ORTHO_FEATURES,2,ORTHO_FEATURES,0.8725841641426086,"{'EMI': 0.01071897, 'COD': 0.004777807, 'ORTHO_FEATURES': 0.87258416, 'ERGO_FEATURES': 0.0076317536, 'COMPARISON': 0.013455387, 'WARRANTY': 0.003337093, '100_NIGHT_TRIAL_OFFER': 0.003023417, 'SIZE_CUSTOMIZATION': 0.004756838, 'WHAT_SIZE_TO_ORDER': 0.011747582, 'LEAD_GEN': 0.002264926, 'CHECK_PINCODE': 0.0056552105, 'DISTRIBUTORS': 0.005094133, 'MATTRESS_COST': 0.006334526, 'PRODUCT_VARIANTS': 0.006530724, 'ABOUT_SOF_MATTRESS': 0.0051731793, 'DELAY_IN_DELIVERY': 0.010257808, 'ORDER_STATUS': 0.0090837125, 'RETURN_EXCHANGE': 0.0061387816, 'CANCEL_ORDER': 0.0026797883, 'PILLOWS': 0.0047686337, 'OFFERS': 0.0039856005}",True,ORTHO_FEATURES
I am cervical and Lombard section problem,ORTHO_FEATURES,2,ORTHO_FEATURES,0.839377760887146,"{'EMI': 0.027877886, 'COD': 0.005190246, 'ORTHO_FEATURES': 0.83937776, 'ERGO_FEATURES': 0.0073245275, 'COMPARISON': 0.014244892, 'WARRANTY': 0.0046913894, '100_NIGHT_TRIAL_OFFER': 0.0038750353, 'SIZE_CUSTOMIZATION': 0.0056169895, 'WHAT_SIZE_TO_ORDER': 0.011598833, 'LEAD_GEN': 0.0026201366, 'CHECK_PINCODE': 0.0050672367, 'DISTRIBUTORS': 0.005218616, 'MATTRESS_COST': 0.008091809, 'PRODUCT_VARIANTS': 0.009307964, 'ABOUT_SOF_MATTRESS': 0.006912538, 'DELAY_IN_DELIVERY': 0.009422858, 'ORDER_STATUS': 0.014224298, 'RETURN_EXCHANGE': 0.006744146, 'CANCEL_ORDER': 0.0028809344, 'PILLOWS': 0.0052044094, 'OFFERS': 0.0045074783}",True,ORTHO_FEATURES
Is there orthopedic mattress available,ORTHO_FEATURES,2,ORTHO_FEATURES,0.8847278356552124,"{'EMI': 0.009556737, 'COD': 0.0048207785, 'ORTHO_FEATURES': 0.88472784, 'ERGO_FEATURES': 0.0061739925, 'COMPARISON': 0.01068383, 'WARRANTY': 0.0030597164, '100_NIGHT_TRIAL_OFFER': 0.003163002, 'SIZE_CUSTOMIZATION': 0.004474789, 'WHAT_SIZE_TO_ORDER': 0.010448563, 'LEAD_GEN': 0.0019646925, 'CHECK_PINCODE': 0.005473922, 'DISTRIBUTORS': 0.004310733, 'MATTRESS_COST': 0.0057854443, 'PRODUCT_VARIANTS': 0.0061132265, 'ABOUT_SOF_MATTRESS': 0.004800629, 'DELAY_IN_DELIVERY': 0.0089739915, 'ORDER_STATUS': 0.009902332, 'RETURN_EXCHANGE': 0.0053893365, 'CANCEL_ORDER': 0.002275504, 'PILLOWS': 0.0044647055, 'OFFERS': 0.003436256}",True,ORTHO_FEATURES
What are the key features of the SOF Ergo mattress,ERGO_FEATURES,3,ERGO_FEATURES,0.7836735844612122,"{'EMI': 0.0067356075, 'COD': 0.009168186, 'ORTHO_FEATURES': 0.01198957, 'ERGO_FEATURES': 0.7836736, 'COMPARISON': 0.041470386, 'WARRANTY': 0.010037523, '100_NIGHT_TRIAL_OFFER': 0.00735139, 'SIZE_CUSTOMIZATION': 0.011794569, 'WHAT_SIZE_TO_ORDER': 0.009903785, 'LEAD_GEN': 0.008933392, 'CHECK_PINCODE': 0.008463113, 'DISTRIBUTORS': 0.007225897, 'MATTRESS_COST': 0.018716142, 'PRODUCT_VARIANTS': 0.016748909, 'ABOUT_SOF_MATTRESS': 0.016153887, 'DELAY_IN_DELIVERY': 0.004640197, 'ORDER_STATUS': 0.0061558625, 'RETURN_EXCHANGE': 0.0042121904, 'CANCEL_ORDER': 0.003901121, 'PILLOWS': 0.0066864793, 'OFFERS': 0.0060382313}",True,ERGO_FEATURES
Features of Ergo mattress,ERGO_FEATURES,3,ERGO_FEATURES,0.7874717116355896,"{'EMI': 0.0069548497, 'COD': 0.009132979, 'ORTHO_FEATURES': 0.011964455, 'ERGO_FEATURES': 0.7874717, 'COMPARISON': 0.041118484, 'WARRANTY': 0.009941596, '100_NIGHT_TRIAL_OFFER': 0.0072605195, 'SIZE_CUSTOMIZATION': 0.0113541735, 'WHAT_SIZE_TO_ORDER': 0.009647559, 'LEAD_GEN': 0.008834973, 'CHECK_PINCODE': 0.008374869, 'DISTRIBUTORS': 0.007120937, 'MATTRESS_COST': 0.018453438, 'PRODUCT_VARIANTS': 0.016505674, 'ABOUT_SOF_MATTRESS': 0.014553751, 'DELAY_IN_DELIVERY': 0.004553815, 'ORDER_STATUS': 0.0058391094, 'RETURN_EXCHANGE': 0.004250794, 'CANCEL_ORDER': 0.003945007, 'PILLOWS': 0.006633039, 'OFFERS': 0.006088322}",True,ERGO_FEATURES
SOF ergo,ERGO_FEATURES,3,ERGO_FEATURES,0.7907828092575073,"{'EMI': 0.007343598, 'COD': 0.010353867, 'ORTHO_FEATURES': 0.013678351, 'ERGO_FEATURES': 0.7907828, 'COMPARISON': 0.031631354, 'WARRANTY': 0.009961277, '100_NIGHT_TRIAL_OFFER': 0.007892872, 'SIZE_CUSTOMIZATION': 0.01137587, 'WHAT_SIZE_TO_ORDER': 0.009632915, 'LEAD_GEN': 0.009440074, 'CHECK_PINCODE': 0.008564748, 'DISTRIBUTORS': 0.0070262915, 'MATTRESS_COST': 0.01842462, 'PRODUCT_VARIANTS': 0.0132523235, 'ABOUT_SOF_MATTRESS': 0.016841179, 'DELAY_IN_DELIVERY': 0.0049362383, 'ORDER_STATUS': 0.006361406, 'RETURN_EXCHANGE': 0.00496783, 'CANCEL_ORDER': 0.004590784, 'PILLOWS': 0.007038571, 'OFFERS': 0.005903029}",True,ERGO_FEATURES
Ergo mattress,ERGO_FEATURES,3,ERGO_FEATURES,0.7942841649055481,"{'EMI': 0.007421123, 'COD': 0.0097219255, 'ORTHO_FEATURES': 0.012572609, 'ERGO_FEATURES': 0.79428416, 'COMPARISON': 0.033533257, 'WARRANTY': 0.010290978, '100_NIGHT_TRIAL_OFFER': 0.007605221, 'SIZE_CUSTOMIZATION': 0.011087302, 'WHAT_SIZE_TO_ORDER': 0.009387542, 'LEAD_GEN': 0.008982145, 'CHECK_PINCODE': 0.0083310185, 'DISTRIBUTORS': 0.007072983, 'MATTRESS_COST': 0.018666707, 'PRODUCT_VARIANTS': 0.014397894, 'ABOUT_SOF_MATTRESS': 0.014777865, 'DELAY_IN_DELIVERY': 0.004672906, 'ORDER_STATUS': 0.0058379164, 'RETURN_EXCHANGE': 0.0045278594, 'CANCEL_ORDER': 0.0041823513, 'PILLOWS': 0.0068257363, 'OFFERS': 0.0058205216}",True,ERGO_FEATURES
